amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
420.13,11,Clothing,0,0,74,1,61,0
359.42,22,Electronics,0,0,85,2,23,0
112.45,12,Clothing,1,0,93,2,68,0
245.52,7,Travel,0,0,62,3,55,0
173.9,14,Travel,0,0,70,2,31,0
292.49,12,Grocery,0,0,39,1,26,0
101.75,20,Clothing,0,0,61,2,52,0
277.36,12,Clothing,0,0,51,1,28,0
111.73,16,Electronics,0,0,25,1,38,0
509.33,14,Grocery,0,0,53,3,56,0
119.93,21,Grocery,0,0,96,2,28,0
111.79,18,Clothing,0,0,31,2,35,0
276.74,2,Food,0,1,53,2,68,0
310.25,13,Clothing,0,0,55,1,35,0
145.54,9,Clothing,0,0,62,0,40,0
35.68,16,Clothing,0,0,32,2,42,0
113.52,7,Travel,0,0,61,2,45,0
619.97,17,Grocery,0,1,83,2,64,0
251.7,11,Travel,0,0,78,2,36,0
300.04,16,Food,0,0,82,0,44,0
6.01,22,Electronics,0,0,50,3,33,0
113.55,10,Food,0,0,72,1,24,0
187.24,8,Grocery,0,0,35,0,59,0
318.99,21,Electronics,0,0,47,1,68,0
9.1,23,Food,0,0,58,2,28,0
344.43,23,Grocery,0,0,57,3,22,0
143.09,22,Food,0,0,26,3,45,0
39.56,14,Electronics,0,0,85,0,23,0
68.69,8,Electronics,0,0,28,0,38,0
59.61,11,Food,0,0,36,1,57,0
136.23,10,Travel,0,0,53,2,58,0
9.55,16,Food,0,0,66,0,49,0
31.07,5,Food,0,0,81,1,29,0
301.5,7,Food,0,0,74,2,55,0
25.61,9,Travel,0,0,90,2,28,0
47.84,14,Clothing,0,0,31,1,51,0
108.72,3,Electronics,0,0,81,0,51,0
131.04,17,Grocery,0,1,70,1,37,0
259.61,10,Electronics,0,0,46,2,52,0
106.74,8,Electronics,0,0,35,5,56,0
280.8,8,Clothing,0,0,57,2,45,0
173.38,7,Electronics,0,0,78,1,61,0
21.6,2,Electronics,0,0,44,2,53,0
30.6,20,Travel,0,0,29,6,36,0
103.42,17,Travel,0,0,92,3,67,0
91.02,13,Travel,0,0,38,3,21,0
244.94,2,Travel,0,0,27,1,32,0
156.47,16,Travel,0,0,82,1,54,0
88.42,3,Grocery,0,0,51,1,53,0
33.7,20,Clothing,0,0,28,1,43,0
46.31,17,Food,0,0,91,1,26,0
154.23,14,Travel,0,0,88,2,65,0
99.12,18,Clothing,0,1,66,1,66,0
130.22,21,Food,1,1,53,3,58,0
33.69,5,Electronics,1,0,59,0,31,0
195.73,14,Electronics,0,0,43,3,64,0
344.55,6,Clothing,1,0,93,2,41,0
53.7,11,Grocery,0,0,55,7,62,0
121.74,15,Grocery,0,0,67,0,20,0
667.84,8,Clothing,1,0,97,4,26,0
72.96,19,Grocery,0,1,45,1,51,0
162.72,4,Grocery,0,0,89,2,68,0
17.01,10,Electronics,0,1,58,5,40,0
167.66,1,Grocery,0,0,85,3,67,0
16.9,21,Grocery,0,0,60,1,42,0
575.99,15,Clothing,1,0,98,3,35,0
226.37,3,Grocery,1,0,65,1,47,0
279.35,4,Travel,0,0,58,4,34,0
219.19,6,Travel,0,0,49,2,26,0
160.37,5,Clothing,0,0,81,0,21,0
107.58,23,Travel,0,0,89,2,28,0
351.82,21,Electronics,0,0,46,1,46,0
565.69,9,Clothing,1,0,84,2,48,0
124.42,13,Grocery,0,1,78,2,55,0
482.66,7,Travel,0,0,46,3,38,0
157.58,13,Electronics,0,0,85,1,64,0
139.14,13,Clothing,0,0,90,0,21,0
109.08,19,Clothing,0,0,69,1,53,0
42.27,22,Grocery,0,0,96,1,68,0
0.67,2,Food,0,0,93,1,21,0
49.76,0,Travel,0,0,88,2,53,0
128.3,8,Electronics,0,0,34,2,42,0
86.03,8,Clothing,0,0,91,3,64,0
107.12,21,Travel,0,0,35,1,45,0
710.09,1,Electronics,0,0,52,0,53,0
77.62,15,Electronics,0,0,29,0,39,0
108.33,7,Clothing,0,0,36,0,64,0
25.8,5,Travel,0,0,68,3,63,0
8.85,22,Electronics,0,0,53,0,32,0
268.83,12,Clothing,0,0,60,0,38,0
152.2,0,Travel,0,0,59,4,28,0
257.41,18,Travel,0,0,32,1,38,0
29.22,14,Clothing,0,0,40,1,58,0
152.68,0,Travel,0,0,67,2,29,0
52.66,9,Food,0,0,93,2,67,0
46.59,0,Electronics,0,0,40,1,31,0
2.09,11,Electronics,0,0,80,5,20,0
25.14,10,Travel,0,0,65,4,37,0
66.6,16,Clothing,0,0,32,4,55,0
22.37,3,Grocery,0,0,78,1,52,0
766.55,22,Travel,0,0,29,0,41,0
66.44,6,Grocery,0,0,33,0,42,0
25.13,11,Travel,1,0,90,2,19,0
39.96,12,Grocery,0,0,95,3,28,0
159.48,4,Travel,0,0,54,2,29,0
11.91,5,Clothing,0,0,89,2,33,0
357.06,1,Grocery,0,1,54,3,40,0
586.28,20,Food,0,0,71,2,62,0
51,6,Clothing,0,0,55,3,33,0
107.64,13,Travel,0,0,84,3,68,0
4.03,21,Grocery,0,0,99,0,51,0
184.25,13,Electronics,0,0,33,2,47,0
96.18,9,Clothing,0,0,78,2,26,0
56.66,3,Grocery,0,0,85,3,40,0
41.71,2,Clothing,0,0,88,3,21,0
191.05,22,Grocery,0,1,30,4,60,0
96.88,13,Electronics,1,0,69,2,45,0
35.65,5,Food,0,0,89,1,59,0
210.3,22,Electronics,0,0,61,5,24,0
149.86,14,Travel,0,0,97,6,42,0
352.2,7,Clothing,0,1,41,4,54,0
22.49,4,Food,0,0,49,3,65,0
277.24,2,Clothing,0,0,74,1,24,0
201.49,2,Grocery,0,1,95,1,66,0
21.99,12,Travel,0,0,55,1,38,0
213.63,1,Travel,0,1,56,3,60,0
104.87,23,Clothing,0,0,72,1,57,0
522.03,0,Travel,0,0,41,2,51,0
27.49,11,Clothing,0,0,85,3,57,0
185.32,7,Grocery,0,0,81,3,65,0
86.62,18,Grocery,0,0,81,1,54,0
565.61,8,Clothing,1,0,94,1,25,0
72.08,13,Electronics,0,0,57,3,19,0
589.51,17,Electronics,0,0,43,2,38,0
417.16,9,Grocery,0,0,39,1,37,0
56.74,8,Food,0,0,59,2,30,0
292.91,5,Electronics,0,0,73,5,29,0
976.88,0,Clothing,0,0,60,2,20,0
52.42,4,Grocery,0,0,78,3,20,0
103.33,9,Travel,0,0,60,6,19,0
132.18,12,Travel,1,0,77,2,63,0
62.9,21,Electronics,0,0,84,0,31,0
2.77,22,Food,0,0,98,4,20,0
44.75,3,Electronics,0,0,68,1,45,0
59.62,0,Food,1,0,57,3,25,0
105.53,20,Electronics,0,0,68,2,47,0
33.78,1,Travel,0,0,79,1,28,0
371.8,23,Food,0,1,98,1,32,0
219.69,3,Travel,0,0,68,0,34,0
16.03,16,Clothing,0,0,75,1,64,0
189.02,9,Clothing,0,0,75,3,27,0
190.86,22,Grocery,0,0,31,1,56,0
563.15,11,Travel,0,0,25,5,47,0
0.54,1,Travel,0,0,37,2,65,0
51.29,2,Grocery,0,0,97,1,33,0
473.08,13,Clothing,0,0,72,1,35,0
484.24,14,Clothing,0,0,71,4,47,0
229.51,12,Food,0,0,71,2,18,0
261.26,8,Food,0,1,34,3,64,0
17.27,1,Clothing,0,0,50,5,56,0
129.83,18,Electronics,1,0,74,2,57,0
47.42,15,Travel,0,0,71,0,62,0
35.99,10,Food,0,0,68,2,18,0
299.22,11,Electronics,0,1,25,0,53,0
26.11,0,Food,0,1,87,0,52,0
113.82,1,Grocery,0,0,41,5,42,0
502.2,15,Travel,0,0,41,1,61,0
37.01,1,Food,0,0,63,2,66,0
686.95,18,Clothing,0,0,67,4,36,0
929.73,9,Grocery,0,0,65,5,67,0
145.99,18,Grocery,0,1,39,4,50,0
33.57,9,Clothing,0,0,25,2,23,0
68.39,15,Grocery,0,0,82,0,55,0
99.45,12,Travel,0,0,78,0,42,0
66.62,15,Food,1,0,99,0,47,0
59.29,17,Grocery,1,1,29,4,44,1
645.08,23,Travel,0,0,86,1,64,0
29.97,7,Clothing,0,0,95,2,35,0
237.91,23,Food,0,0,70,1,28,0
0.07,17,Clothing,0,0,89,4,42,0
163.22,12,Food,0,0,52,2,39,0
445.73,6,Grocery,0,0,65,3,46,0
61.13,20,Grocery,0,1,47,1,42,0
36.94,22,Food,1,0,56,3,40,0
189.83,23,Travel,0,0,82,1,27,0
224.44,17,Travel,0,0,63,1,48,0
209.67,5,Travel,1,0,57,2,56,0
69.24,8,Electronics,0,0,82,0,63,0
52.31,5,Travel,1,0,56,2,41,0
561.91,17,Grocery,0,0,74,5,42,0
462.21,16,Electronics,0,0,75,0,65,0
110.02,11,Travel,0,1,43,1,23,0
336.97,2,Grocery,0,0,27,2,62,0
108.37,4,Electronics,0,0,41,2,43,0
99.42,6,Grocery,0,0,67,1,40,0
30.69,9,Food,0,0,53,1,35,0
100.05,9,Grocery,0,0,68,4,50,0
138.77,18,Electronics,0,1,76,1,28,0
4.1,3,Travel,0,0,52,2,21,0
105.69,9,Electronics,1,0,58,0,59,0
273.66,17,Travel,0,0,78,5,47,0
205.12,2,Travel,0,0,26,5,45,1
181.49,20,Clothing,0,0,41,4,20,0
432.54,2,Food,0,0,42,2,64,0
3.28,4,Clothing,1,0,52,4,37,0
146.57,15,Electronics,0,0,52,1,45,0
278.66,19,Clothing,1,0,76,0,54,0
140.3,12,Travel,1,0,40,1,65,0
70.45,10,Electronics,0,0,57,2,27,0
26.37,12,Clothing,0,0,29,0,65,0
393.37,18,Grocery,0,0,69,5,64,0
114.54,5,Food,0,0,61,2,37,0
378.84,23,Grocery,0,0,76,2,53,0
158.68,12,Electronics,1,0,88,0,30,0
201.86,3,Clothing,0,1,86,3,35,0
293.58,21,Travel,0,0,29,1,66,0
193.74,4,Clothing,0,0,35,4,41,0
91.37,18,Electronics,0,0,27,3,47,0
129.74,4,Electronics,0,0,75,4,33,0
292.46,20,Electronics,0,0,84,2,28,0
84.21,13,Electronics,0,0,90,1,56,0
88.42,3,Clothing,0,0,81,6,45,0
18.1,11,Grocery,0,0,41,1,19,0
442.84,5,Travel,1,0,27,3,68,0
17.18,18,Travel,0,0,27,0,32,0
188.05,9,Food,0,1,64,2,50,0
95.95,0,Electronics,0,1,87,2,44,0
93.64,22,Electronics,1,0,75,0,39,0
204.85,22,Electronics,0,0,25,2,47,0
12.5,15,Grocery,0,0,75,3,37,0
162.12,3,Electronics,0,0,28,0,41,0
266.14,8,Food,1,0,28,5,68,1
317.07,17,Food,0,0,71,4,66,0
33.65,16,Grocery,0,0,63,0,18,0
409.88,14,Electronics,0,0,73,3,55,0
192.16,18,Clothing,0,0,81,0,56,0
384.45,6,Clothing,0,0,63,2,63,0
119.54,17,Travel,0,0,92,1,41,0
140.57,5,Grocery,0,0,41,2,18,0
452.48,18,Clothing,0,0,39,3,32,0
414.3,20,Travel,0,0,52,3,33,0
107.01,11,Food,0,1,40,2,22,0
57.74,2,Travel,0,0,30,0,22,0
89.91,0,Electronics,0,0,56,1,39,0
88.31,4,Electronics,0,0,49,0,68,0
60.86,0,Food,0,0,63,1,28,0
56.3,7,Grocery,0,0,41,2,50,0
355.27,6,Electronics,0,0,70,4,32,0
13.04,14,Electronics,0,0,77,3,36,0
203.76,10,Travel,0,0,75,1,57,0
34.15,17,Travel,0,0,42,2,59,0
76.03,13,Travel,0,0,44,0,64,0
11.43,8,Clothing,0,0,29,4,44,0
56.64,4,Food,0,0,86,0,36,0
263.31,22,Grocery,0,0,36,1,58,0
389.33,3,Travel,0,0,54,1,25,0
45.08,11,Grocery,0,0,40,4,44,0
112.1,0,Travel,0,0,26,2,44,0
114.39,23,Electronics,0,0,27,2,54,0
372.26,12,Grocery,0,0,32,3,62,0
258.99,0,Clothing,0,0,61,2,28,0
129.54,2,Travel,0,0,77,2,28,0
199.97,21,Food,0,1,79,3,63,0
338.34,7,Electronics,0,0,73,4,18,0
1.73,23,Travel,0,0,83,2,67,0
92.82,17,Grocery,0,0,84,0,62,0
428,15,Travel,0,0,70,1,68,0
242.69,19,Electronics,0,0,87,0,21,0
140.89,19,Food,0,0,56,1,18,0
135.77,15,Food,0,0,90,3,65,0
76.92,1,Food,0,0,28,1,53,0
132.31,16,Electronics,0,1,53,1,24,0
191.76,9,Travel,0,0,73,3,59,0
97.54,6,Electronics,0,0,47,1,51,0
225.41,9,Electronics,0,0,27,2,55,0
355.49,18,Travel,0,0,78,3,26,0
30.25,19,Clothing,1,0,45,4,24,0
108.12,8,Food,0,0,68,0,56,0
94.37,21,Grocery,0,0,44,0,36,0
209.35,16,Grocery,0,0,81,2,56,0
51.75,8,Travel,1,0,93,1,33,0
184.02,8,Grocery,0,0,95,6,35,0
377.92,4,Clothing,0,0,76,3,24,0
97.47,23,Electronics,0,0,41,3,42,0
435.47,6,Food,0,0,90,4,48,0
897.39,10,Grocery,0,0,36,4,65,0
20.19,7,Grocery,0,0,82,2,40,0
47.76,13,Travel,0,0,29,6,66,0
540.6,1,Travel,0,0,96,1,40,0
572.03,9,Electronics,0,0,80,2,50,0
18.51,20,Food,0,0,70,3,61,0
2.72,23,Grocery,0,0,96,0,51,0
31.62,15,Electronics,0,0,42,1,26,0
994.44,15,Food,0,0,68,0,36,0
35.72,18,Electronics,0,0,67,2,50,0
125.69,10,Grocery,0,0,46,3,49,0
339.59,5,Travel,0,0,84,3,29,0
3.71,5,Travel,0,0,87,2,31,0
166.96,6,Travel,0,0,48,0,30,0
58.39,15,Clothing,0,0,89,1,27,0
356.93,12,Electronics,1,0,53,3,50,0
60,2,Grocery,1,0,25,2,45,1
208.94,23,Electronics,0,0,25,5,38,0
201.88,23,Travel,0,0,97,0,38,0
45.07,8,Electronics,0,0,45,3,46,0
6.38,23,Food,0,0,52,1,58,0
94.75,2,Electronics,0,0,42,1,49,0
61.44,5,Clothing,0,0,76,3,32,0
297.97,16,Clothing,0,0,90,0,65,0
290.03,2,Travel,0,0,86,1,39,0
109.92,1,Grocery,0,0,43,0,42,0
167.89,11,Food,0,0,26,5,61,0
166.86,23,Grocery,0,1,94,0,35,0
315.97,5,Grocery,0,0,79,2,53,0
99.61,9,Food,1,0,81,2,32,0
58,10,Clothing,0,0,35,0,33,0
55.43,15,Travel,0,1,40,3,30,0
138.29,15,Electronics,1,1,86,3,68,0
107.33,23,Clothing,0,0,51,0,43,0
104.41,17,Travel,0,0,46,1,61,0
17.2,21,Clothing,0,0,27,1,27,0
228.24,22,Food,0,0,27,1,20,0
43.28,23,Grocery,0,0,45,4,62,0
39.48,8,Food,0,0,67,2,61,0
95.82,20,Electronics,0,0,94,1,27,0
46.53,18,Food,1,0,61,3,43,0
157.81,1,Grocery,0,0,80,2,64,0
83.58,23,Clothing,1,0,63,4,34,0
107.25,0,Travel,0,0,44,3,22,0
138.67,15,Electronics,1,0,89,1,53,0
40.96,21,Clothing,0,0,59,2,62,0
30.48,17,Travel,0,1,67,1,63,0
382.28,2,Grocery,0,0,45,3,33,0
102.36,23,Food,0,1,34,2,39,0
95.61,0,Clothing,0,0,69,2,20,0
6.53,5,Travel,0,0,27,0,24,0
124.04,18,Travel,0,1,67,3,38,0
145.41,21,Food,0,0,76,1,65,0
147.3,18,Clothing,0,1,65,6,42,0
220.98,10,Clothing,0,0,65,1,54,0
35.17,7,Grocery,0,0,33,1,28,0
52.32,4,Clothing,0,0,70,2,24,0
299.62,19,Food,0,0,40,1,39,0
529.32,8,Clothing,0,0,71,0,29,0
26.3,14,Grocery,0,0,52,3,27,0
123.92,20,Travel,0,0,52,0,63,0
43.38,13,Clothing,0,1,99,1,36,0
11.15,3,Food,0,0,35,4,59,0
70.88,23,Clothing,0,0,53,0,33,0
27.92,23,Electronics,0,0,80,2,21,0
222.78,7,Grocery,0,0,96,3,23,0
137.34,19,Travel,0,0,81,3,23,0
27.95,16,Electronics,0,0,77,4,68,0
1.67,1,Food,0,0,98,3,35,0
297.19,19,Clothing,0,0,83,1,52,0
34.89,15,Grocery,0,0,59,2,57,0
167.75,9,Clothing,0,0,76,2,66,0
73.96,1,Clothing,0,0,60,1,44,0
158.52,10,Clothing,0,0,82,4,20,0
68.27,9,Clothing,0,0,26,1,23,0
16.37,18,Grocery,0,0,52,3,46,0
45.41,13,Electronics,0,0,94,3,62,0
37.5,10,Food,0,0,87,2,45,0
100.56,8,Electronics,0,0,76,2,45,0
193.28,6,Grocery,0,0,84,5,43,0
55.13,14,Food,0,0,60,2,37,0
2.19,19,Travel,0,1,86,2,33,0
131.72,16,Electronics,0,0,67,3,41,0
167.54,2,Grocery,0,0,63,1,30,0
592.8,14,Grocery,1,0,29,2,49,0
160.26,13,Grocery,0,0,99,3,60,0
114.68,7,Food,0,0,74,2,25,0
153.34,3,Clothing,0,0,40,2,53,0
473.35,9,Travel,0,0,76,0,69,0
317.24,1,Food,1,0,93,2,28,0
70.21,13,Food,0,0,95,3,30,0
48.75,7,Electronics,0,0,27,1,63,0
54.84,22,Travel,1,0,34,0,68,0
126.37,9,Grocery,0,0,75,0,46,0
245.3,17,Food,0,0,93,1,46,0
125.93,14,Travel,1,0,56,1,51,0
12.64,4,Electronics,0,0,29,2,36,0
231.45,21,Clothing,0,0,67,3,33,0
295.15,12,Travel,0,0,36,1,59,0
61.52,17,Grocery,0,0,55,1,48,0
196.38,1,Food,0,0,46,2,60,0
100.11,12,Clothing,0,0,83,0,66,0
395.87,13,Electronics,0,0,76,4,44,0
335.84,9,Grocery,0,0,71,2,68,0
134.16,3,Clothing,0,0,73,1,66,0
211.69,14,Electronics,0,1,80,0,31,0
386.74,7,Grocery,0,0,55,1,46,0
123.23,14,Food,0,0,83,0,40,0
67.64,13,Electronics,0,1,94,1,64,0
252.19,20,Clothing,0,1,67,2,45,0
44.74,8,Grocery,0,0,98,2,55,0
88.54,19,Travel,1,0,29,2,27,0
361.42,2,Grocery,0,0,28,5,43,1
232,14,Clothing,0,0,39,1,40,0
93.1,23,Clothing,0,0,26,1,56,0
43.51,16,Travel,0,0,73,3,35,0
79.2,15,Clothing,0,0,80,2,21,0
60.16,3,Grocery,0,0,32,0,65,0
34.86,10,Electronics,0,0,40,1,28,0
244.8,7,Grocery,0,1,88,6,60,0
52.28,2,Clothing,0,0,48,2,57,0
108.98,18,Travel,0,0,79,2,57,0
87.76,13,Travel,0,0,78,2,30,0
723.9,8,Food,0,0,93,2,42,0
89.3,2,Travel,0,0,84,1,24,0
15.01,3,Travel,0,0,55,0,47,0
16.94,3,Clothing,0,0,44,2,60,0
160.82,10,Electronics,0,0,78,3,23,0
164.65,18,Electronics,0,0,33,2,58,0
97.67,15,Clothing,0,0,58,0,49,0
101.76,22,Travel,0,0,89,1,54,0
9.98,21,Grocery,0,0,40,1,38,0
130.82,16,Electronics,0,0,94,1,46,0
126.48,9,Clothing,0,0,30,5,68,0
29.16,23,Grocery,0,0,59,1,42,0
19.73,16,Travel,0,0,27,3,67,0
23.74,15,Clothing,0,0,45,7,27,0
19.17,19,Electronics,0,0,31,6,36,0
169.35,21,Grocery,0,0,54,4,21,0
39.38,5,Grocery,0,0,46,2,46,0
52.13,6,Electronics,0,0,38,3,34,0
34.32,13,Grocery,0,1,79,4,51,0
569.91,10,Electronics,0,0,91,1,22,0
347.11,11,Clothing,0,0,29,3,23,0
47.16,13,Food,0,0,93,1,55,0
71.43,4,Travel,0,0,83,1,52,0
42.41,4,Clothing,0,0,33,0,21,0
121.87,19,Travel,1,0,72,1,64,0
3.56,21,Travel,0,0,61,3,44,0
200.31,22,Electronics,0,0,92,1,58,0
133.3,14,Food,0,0,44,1,18,0
412.03,0,Travel,0,0,74,1,33,0
32.33,23,Travel,0,0,48,3,42,0
293.44,22,Clothing,0,0,95,1,57,0
282.61,8,Food,0,0,73,1,21,0
24.48,2,Food,0,0,32,4,53,0
91.52,3,Travel,0,0,99,4,28,0
33.57,15,Food,0,0,97,2,35,0
52.92,6,Clothing,1,0,30,0,67,0
54.99,21,Electronics,0,0,64,0,40,0
146.24,13,Travel,0,0,78,0,61,0
95.4,15,Grocery,0,1,41,1,22,0
531.25,17,Travel,0,0,75,1,56,0
24.32,15,Travel,0,0,26,1,64,0
654.82,15,Electronics,0,0,54,3,34,0
47.2,1,Grocery,0,0,56,2,65,0
266.81,9,Grocery,0,0,74,0,58,0
74.51,6,Grocery,0,0,95,1,30,0
27.79,14,Electronics,0,1,40,2,21,0
351.21,8,Food,0,0,79,3,60,0
66.49,6,Grocery,0,0,81,4,47,0
193.58,23,Food,0,0,69,2,63,0
150.43,15,Clothing,0,0,76,1,32,0
114.88,2,Electronics,0,0,95,2,25,0
123.27,16,Food,0,0,71,4,23,0
237.18,22,Grocery,0,0,57,3,21,0
16.54,7,Grocery,1,1,48,1,43,0
198.57,1,Food,0,0,59,2,42,0
407.08,19,Food,0,0,88,1,38,0
10.71,2,Clothing,0,0,84,1,46,0
27.28,7,Electronics,0,0,53,0,27,0
226.98,1,Travel,0,0,42,4,37,0
103.5,18,Clothing,0,0,82,2,59,0
93.02,16,Clothing,1,0,72,2,37,0
26.51,4,Clothing,0,0,35,2,42,0
127.22,19,Grocery,0,0,27,4,24,0
24.35,16,Food,0,0,66,4,22,0
116.54,9,Electronics,0,0,42,1,24,0
259.61,8,Grocery,0,0,40,5,64,0
53.78,21,Clothing,1,0,65,6,47,0
117.98,5,Electronics,1,0,89,0,45,0
869.46,10,Grocery,1,0,67,3,34,0
208.88,1,Travel,0,0,67,1,44,0
331.4,22,Clothing,0,0,55,6,35,0
96.46,11,Grocery,0,0,52,1,37,0
262.88,11,Grocery,0,0,75,5,19,0
7.44,15,Clothing,0,0,51,2,62,0
23.61,21,Travel,0,0,33,4,39,0
40.86,23,Food,0,0,62,3,35,0
92.54,11,Travel,1,0,60,2,25,0
336.45,20,Clothing,0,0,84,2,28,0
76.51,17,Food,0,0,81,1,40,0
191.36,12,Grocery,0,0,71,1,48,0
222.39,14,Travel,0,0,92,2,38,0
158.82,15,Travel,0,0,75,2,43,0
79.56,3,Food,0,0,82,2,61,0
154.89,11,Grocery,1,0,72,4,66,0
75.41,16,Travel,0,0,83,3,41,0
15.77,0,Food,0,0,71,0,53,0
888.16,21,Travel,0,0,39,0,69,0
24.49,17,Grocery,1,0,96,5,53,0
13.52,21,Grocery,0,0,26,7,34,0
379.46,15,Electronics,0,0,85,0,59,0
64.67,0,Food,0,0,64,0,65,0
189.12,9,Clothing,0,1,67,3,64,0
71.82,18,Travel,0,1,72,1,51,0
89.4,15,Grocery,0,0,96,0,31,0
54.71,13,Travel,1,0,93,0,44,0
75.62,1,Travel,0,0,81,2,66,0
95.19,23,Clothing,0,0,92,1,42,0
229.4,5,Grocery,1,0,36,3,25,0
128.97,21,Electronics,0,0,98,1,25,0
517.44,22,Food,0,0,92,0,63,0
7.7,4,Travel,0,0,75,0,54,0
125.87,11,Clothing,0,0,98,2,37,0
157.97,3,Clothing,0,0,53,2,59,0
455.07,21,Food,0,0,53,1,35,0
9.07,23,Food,0,0,37,1,50,0
153.39,3,Grocery,1,0,81,2,19,0
345.89,4,Travel,0,0,70,2,56,0
49.86,6,Travel,0,0,44,1,23,0
376.17,5,Food,0,0,83,1,24,0
3.46,12,Electronics,0,0,60,0,64,0
237.32,3,Travel,0,0,25,2,59,0
486.86,12,Clothing,0,0,27,5,63,0
192.71,3,Food,0,0,68,4,20,0
104.06,9,Travel,0,0,79,2,52,0
8.27,19,Grocery,1,0,84,3,58,0
454.89,0,Food,0,0,27,2,48,0
114.38,20,Clothing,1,0,87,1,57,0
5.3,7,Grocery,0,0,55,1,56,0
210.71,6,Food,0,0,85,2,31,0
118.34,4,Food,0,0,73,1,53,0
23.9,2,Travel,0,0,68,1,37,0
43.41,14,Grocery,0,0,76,3,35,0
12,16,Food,0,0,55,1,45,0
153.72,22,Clothing,0,0,96,3,64,0
175.13,12,Grocery,0,0,73,1,55,0
126.85,14,Travel,0,0,70,0,55,0
305.79,18,Electronics,0,0,78,1,51,0
355.2,19,Food,0,0,35,2,40,0
172.1,13,Electronics,0,0,89,2,49,0
2.31,20,Food,0,0,41,2,32,0
213.88,12,Travel,1,0,52,5,69,0
97.43,11,Travel,0,0,98,1,46,0
150.06,23,Travel,0,0,33,1,55,0
188.5,22,Travel,0,0,58,1,28,0
77.61,8,Grocery,0,0,44,2,65,0
448.22,2,Grocery,0,0,27,2,33,0
25.89,10,Food,0,0,25,2,61,0
200.39,9,Grocery,0,0,84,4,55,0
0.79,0,Food,1,0,74,3,56,0
465.41,16,Grocery,0,0,32,1,61,0
21.48,12,Grocery,0,0,42,0,68,0
17.94,13,Grocery,0,0,54,0,48,0
72.9,0,Clothing,0,0,46,2,22,0
84.19,1,Travel,1,0,33,2,21,1
43.41,1,Clothing,0,0,46,2,43,0
158.36,6,Grocery,0,0,34,2,63,0
105.31,8,Grocery,0,0,91,4,27,0
6.26,23,Clothing,0,0,33,1,44,0
69.33,3,Food,0,0,71,6,24,0
299.34,1,Travel,0,0,64,1,22,0
210.64,18,Food,0,0,60,3,52,0
232.29,4,Travel,0,0,43,4,69,0
215.59,8,Electronics,0,0,26,2,51,0
67.05,23,Travel,0,0,69,3,45,0
18.9,12,Food,0,0,57,1,52,0
57.26,11,Travel,0,0,88,2,22,0
320.85,18,Electronics,0,0,50,2,32,0
708.45,8,Electronics,0,1,58,1,50,0
122.56,9,Grocery,0,0,87,5,45,0
1.75,18,Electronics,0,0,52,2,65,0
27.16,9,Clothing,0,0,30,1,45,0
69.97,11,Food,0,0,35,2,37,0
155.54,13,Clothing,0,0,70,3,45,0
14.05,7,Clothing,0,0,44,2,32,0
516.78,15,Food,0,0,60,2,38,0
81.77,16,Clothing,0,0,40,3,52,0
438.67,19,Clothing,0,1,94,3,58,0
272.97,3,Clothing,0,0,96,4,21,0
253.49,5,Electronics,1,0,69,1,44,0
167.98,11,Food,1,0,72,1,62,0
177.41,17,Food,0,0,28,3,27,0
182.9,6,Food,0,0,72,2,31,0
178.34,4,Clothing,0,0,91,3,64,0
145.23,9,Electronics,0,0,52,2,30,0
773.77,5,Food,0,0,54,3,19,0
237.21,13,Travel,0,0,53,1,67,0
270.06,5,Food,0,0,45,3,60,0
370.68,13,Grocery,0,0,66,4,58,0
43.72,11,Travel,0,0,74,3,58,0
15.75,21,Food,0,0,27,2,64,0
118.71,11,Clothing,0,0,89,2,62,0
129.91,7,Food,0,0,47,1,67,0
318.09,9,Electronics,0,0,29,1,46,0
105.59,15,Electronics,0,0,49,2,18,0
152.27,19,Food,0,0,59,4,34,0
134.79,7,Clothing,0,0,89,3,61,0
7.01,8,Clothing,0,0,63,1,45,0
171.91,12,Clothing,0,0,42,0,36,0
316.89,19,Food,0,0,49,6,50,0
30.85,16,Food,0,1,25,2,21,0
162.4,18,Grocery,0,0,86,1,68,0
162.08,16,Electronics,1,0,33,1,43,0
32.28,6,Travel,0,0,65,1,41,0
23.72,0,Travel,0,0,46,0,24,0
704.63,19,Electronics,0,0,90,2,60,0
90.07,13,Grocery,0,0,69,1,43,0
46.44,16,Electronics,0,0,76,3,33,0
33.83,12,Grocery,0,0,44,1,31,0
198.26,1,Grocery,0,0,36,2,68,0
169.23,13,Clothing,1,0,98,0,54,0
185.68,0,Electronics,0,0,88,2,29,0
16.58,4,Travel,0,0,56,2,62,0
403.19,6,Food,0,0,86,2,28,0
88.76,18,Food,1,0,29,0,18,0
67.67,13,Electronics,0,0,68,5,52,0
111.7,23,Food,0,0,53,2,49,0
88.99,13,Grocery,1,0,57,1,67,0
358.56,14,Food,0,0,37,1,50,0
476.78,4,Grocery,0,0,74,1,22,0
65.09,4,Grocery,0,0,26,1,50,0
359.03,20,Travel,0,0,99,2,19,0
273.79,23,Food,0,0,52,3,50,0
480.76,1,Travel,0,0,42,2,41,0
50.77,17,Food,0,0,97,1,57,0
